DATE,HOUR,MERIDIAN,HOURLYDRYBULBTEMPF,HOURLYRelativeHumidity,HOURLYWindSpeed,HOURLYWindGustSpeed,HOURLYPrecip,DAILYSunrise,DAILYSunset
2/5/2017,11:51:00,AM,39,79,5,,0,736,1748
2/5/2017,12:51:00,PM,39,79,10,,0,736,1748
2/5/2017,1:51:00,PM,40,73,9,,0,736,1748
2/5/2017,2:51:00,PM,40,73,8,,0,736,1748
2/5/2017,3:51:00,PM,39,76,7,,0,736,1748
2/5/2017,4:51:00,PM,39,76,5,,0,736,1748
2/5/2017,5:51:00,PM,38,79,0,,0,735,1749
2/5/2017,6:51:00,PM,37,82,3,,0,735,1749
2/5/2017,7:51:00,PM,35,89,0,,0,735,1749
2/5/2017,8:51:00,PM,33,96,3,,0,735,1749
2/5/2017,9:51:00,PM,33,92,3,,0,735,1749
2/5/2017,10:51:00,PM,37,82,9,,0,735,1749
2/5/2017,11:51:00,PM,35,89,5,,0,735,1749
2/5/2017,11:59:00,PM,,,,,,735,1749
2/6/2017,12:51:00,AM,43,71,15,25,0.01,735,1749
2/6/2017,1:51:00,AM,43,71,21,25,T,735,1749
2/6/2017,2:51:00,AM,42,71,7,,T,735,1749
2/6/2017,3:51:00,AM,47,48,17,,0,735,1749
2/6/2017,4:51:00,AM,46,51,21,29,0,735,1749
2/6/2017,5:51:00,AM,43,65,18,,T,735,1749
2/6/2017,6:51:00,AM,42,68,17,,T,735,1749
2/6/2017,7:51:00,AM,43,60,14,,0,735,1749
2/6/2017,8:51:00,AM,45,54,18,24,0,735,1749
2/6/2017,9:51:00,AM,45,52,13,23,0,735,1749
2/6/2017,10:51:00,AM,44,55,11,,0,735,1749
2/6/2017,11:51:00,AM,41,70,11,,0,735,1749
2/6/2017,12:51:00,PM,42,73,15,,0.01,735,1749
2/6/2017,1:51:00,PM,46,58,8,,0,735,1749
2/6/2017,2:51:00,PM,45,63,0,,0,735,1749
2/6/2017,3:51:00,PM,46,54,9,,0,735,1749
2/6/2017,4:51:00,PM,45,58,8,,0,735,1749
2/6/2017,5:51:00,PM,47,52,17,28,0,733,1750
2/6/2017,6:51:00,PM,47,54,16,30,T,733,1750
2/6/2017,7:51:00,PM,45,63,7,,0.01,733,1750
2/6/2017,8:31:00,PM,45,61,21,31,0.01,733,1750
2/6/2017,8:51:00,PM,45,61,18,28,0.01,733,1750
2/6/2017,9:51:00,PM,43,68,7,,0,733,1750
2/6/2017,10:51:00,PM,40,79,16,,0.02,733,1750
2/6/2017,11:51:00,PM,37,89,9,,0.04,733,1750
2/6/2017,11:59:00,PM,,,,,,733,1750
2/7/2017,12:01:00,AM,38,89,8,,T,733,1750
2/7/2017,12:16:00,AM,39,89,3,,0.02,733,1750
2/7/2017,12:51:00,AM,38,89,5,,0.1,733,1750
2/7/2017,1:37:00,AM,37,89,9,,0.1,733,1750
2/7/2017,1:43:00,AM,36,89,10,,0.11,733,1750
2/7/2017,1:48:00,AM,36,93,9,,0.11,733,1750
2/7/2017,1:51:00,AM,36,89,9,,0.1,733,1750
2/7/2017,2:04:00,AM,35,93,8,,T,733,1750
2/7/2017,2:18:00,AM,35,93,7,,0.01,733,1750
2/7/2017,2:51:00,AM,35,93,3,,0.03,733,1750
2/7/2017,3:38:00,AM,36,89,6,,0.02,733,1750
2/7/2017,3:44:00,AM,36,89,5,,0.02,733,1750
2/7/2017,3:51:00,AM,36,89,5,,0.03,733,1750
2/7/2017,3:59:00,AM,35,93,5,,0.01,733,1750
2/7/2017,4:26:00,AM,35,93,0,,0.01,733,1750
2/7/2017,4:32:00,AM,35,93,0,,0.01,733,1750
2/7/2017,4:49:00,AM,34,100,0,,,733,1750
2/7/2017,4:51:00,AM,34,97,0,,0.01,733,1750
2/7/2017,5:01:00,AM,35,93,0,,T,733,1750
2/7/2017,5:08:00,AM,34,97,0,,T,733,1750
2/7/2017,5:42:00,AM,35,93,0,,T,733,1750
2/7/2017,5:51:00,AM,35,93,0,,T,733,1750
2/7/2017,6:21:00,AM,34,97,0,,0.01,733,1750
2/7/2017,6:31:00,AM,34,97,0,,0.01,733,1750
2/7/2017,6:45:00,AM,34,97,0,,0.01,733,1750
2/7/2017,6:51:00,AM,34,97,0,,0.01,733,1750
2/7/2017,7:08:00,AM,34,92,3,,T,733,1750
2/7/2017,7:51:00,AM,34,97,5,,T,733,1750
2/7/2017,8:00:00,AM,34,97,5,,T,733,1750
2/7/2017,8:09:00,AM,34,97,5,,T,733,1750
2/7/2017,8:46:00,AM,34,97,3,,T,733,1750
2/7/2017,8:49:00,AM,34,100,3,,,733,1750
2/7/2017,8:51:00,AM,34,97,3,,T,733,1750
2/7/2017,9:11:00,AM,35,93,0,,T,733,1750
2/7/2017,9:49:00,AM,36,93,0,,,733,1750
2/7/2017,9:51:00,AM,35,93,0,,0.01,733,1750
2/7/2017,10:06:00,AM,35,89,0,,T,733,1750
2/7/2017,10:38:00,AM,35,93,7,,0.02,733,1750
2/7/2017,10:51:00,AM,35,93,5,,0.05,733,1750
2/7/2017,11:02:00,AM,35,93,7,,0.02,733,1750
2/7/2017,11:37:00,AM,36,89,9,,0.08,733,1750
2/7/2017,11:51:00,AM,38,89,6,,0.12,733,1750
2/7/2017,12:51:00,PM,44,76,6,,0.17,733,1750
2/7/2017,1:51:00,PM,50,57,28,40,0.11,733,1750
2/7/2017,2:51:00,PM,50,57,21,,T,733,1750
2/7/2017,3:51:00,PM,47,63,16,31,0,733,1750
2/7/2017,4:51:00,PM,43,74,8,,0,733,1750
2/7/2017,5:51:00,PM,46,66,7,,0,732,1752
2/7/2017,6:51:00,PM,51,54,24,37,0,732,1752
2/7/2017,7:51:00,PM,51,50,26,36,0,732,1752
2/7/2017,8:51:00,PM,50,50,25,39,0,732,1752
2/7/2017,9:49:00,PM,43,71,23,,,732,1752
2/7/2017,9:51:00,PM,44,68,21,,0,732,1752
2/7/2017,10:51:00,PM,44,65,0,,0,732,1752
2/7/2017,11:51:00,PM,40,73,7,,0,732,1752
2/7/2017,11:59:00,PM,,,,,,732,1752
2/8/2017,12:51:00,AM,39,73,10,,0,732,1752
2/8/2017,1:51:00,AM,40,70,3,,0,732,1752
2/8/2017,2:51:00,AM,42,62,5,,0,732,1752
2/8/2017,3:51:00,AM,40,68,0,,0,732,1752
2/8/2017,4:51:00,AM,39,70,0,,0,732,1752
2/8/2017,5:51:00,AM,38,76,5,,0,732,1752
2/8/2017,6:51:00,AM,37,79,3,,0,732,1752
2/8/2017,7:51:00,AM,39,73,7,,0,732,1752
2/8/2017,8:51:00,AM,39,73,3,,0,732,1752
2/8/2017,9:51:00,AM,38,76,6,,0,732,1752
2/8/2017,10:51:00,AM,43,63,0,,0,732,1752
2/8/2017,11:51:00,AM,43,63,3,,0,732,1752
2/8/2017,12:51:00,PM,42,68,3,,0,732,1752
2/8/2017,1:51:00,PM,42,65,6,,0,732,1752
2/8/2017,2:51:00,PM,42,65,5,,0,732,1752
2/8/2017,3:51:00,PM,44,58,7,,0,732,1752
2/8/2017,4:51:00,PM,41,67,7,,0,732,1752
2/8/2017,5:51:00,PM,41,67,7,,T,731,1753
2/8/2017,6:51:00,PM,40,77,3,,0.01,731,1753
2/8/2017,7:51:00,PM,38,89,0,,0.03,731,1753
2/8/2017,8:51:00,PM,36,93,8,,0.05,731,1753
2/8/2017,9:17:00,PM,36,93,5,,0.03,731,1753
2/8/2017,9:29:00,PM,37,93,3,,0.04,731,1753
2/8/2017,9:41:00,PM,36,97,3,,0.06,731,1753
2/8/2017,9:51:00,PM,37,96,0,,0.07,731,1753
2/8/2017,10:04:00,PM,39,93,0,,0.01,731,1753
2/8/2017,10:14:00,PM,37,96,0,,0.03,731,1753
2/8/2017,10:27:00,PM,38,93,0,,0.04,731,1753
2/8/2017,10:35:00,PM,38,97,0,,0.05,731,1753
2/8/2017,10:43:00,PM,38,93,3,,0.05,731,1753
2/8/2017,10:51:00,PM,37,96,3,,0.05,731,1753
2/8/2017,10:55:00,PM,37,96,0,,T,731,1753
2/8/2017,11:11:00,PM,37,96,6,,0.01,731,1753
2/8/2017,11:17:00,PM,37,96,5,,0.01,731,1753
2/8/2017,11:23:00,PM,37,96,3,,0.01,731,1753
2/8/2017,11:42:00,PM,38,100,0,,0.02,731,1753
2/8/2017,11:51:00,PM,38,100,0,,0.03,731,1753
2/8/2017,11:59:00,PM,,,,,,731,1753
2/9/2017,12:12:00,AM,36,97,8,,0.01,731,1753
2/9/2017,12:21:00,AM,36,97,6,,0.01,731,1753
2/9/2017,12:27:00,AM,36,97,5,,0.01,731,1753
2/9/2017,12:32:00,AM,36,97,5,,0.01,731,1753
2/9/2017,12:51:00,AM,36,97,0,,0.01,731,1753
2/9/2017,1:13:00,AM,36,97,0,,0.01,731,1753
2/9/2017,1:19:00,AM,36,97,3,,0.02,731,1753
2/9/2017,1:31:00,AM,36,93,5,,0.03,731,1753
2/9/2017,1:51:00,AM,37,100,0,,0.04,731,1753
2/9/2017,2:00:00,AM,37,93,5,,T,731,1753
2/9/2017,2:30:00,AM,37,96,0,,0.02,731,1753
2/9/2017,2:37:00,AM,37,100,3,,0.03,731,1753
2/9/2017,2:45:00,AM,38,97,5,,0.04,731,1753
2/9/2017,2:51:00,AM,38,93,6,,0.05,731,1753
2/9/2017,3:24:00,AM,36,93,5,,0.01,731,1753
2/9/2017,3:51:00,AM,36,93,5,,0.01,731,1753
2/9/2017,4:03:00,AM,37,96,5,,T,731,1753
2/9/2017,4:15:00,AM,37,96,0,,T,731,1753
2/9/2017,4:22:00,AM,36,97,0,,0.01,731,1753
2/9/2017,4:51:00,AM,36,97,5,,0.01,731,1753
2/9/2017,5:00:00,AM,36,97,0,,T,731,1753
2/9/2017,5:13:00,AM,36,93,7,,0.01,731,1753
2/9/2017,5:45:00,AM,35,100,0,,0.02,731,1753
2/9/2017,5:49:00,AM,36,100,0,,,731,1753
2/9/2017,5:51:00,AM,36,97,3,,0.03,731,1753
2/9/2017,6:16:00,AM,36,93,3,,T,731,1753
2/9/2017,6:34:00,AM,36,100,0,,0.01,731,1753
2/9/2017,6:51:00,AM,36,97,6,,0.02,731,1753
2/9/2017,7:01:00,AM,37,100,6,,T,731,1753
2/9/2017,7:20:00,AM,38,97,6,,T,731,1753
2/9/2017,7:38:00,AM,37,100,3,,T,731,1753
2/9/2017,7:46:00,AM,37,96,3,,T,731,1753
2/9/2017,7:51:00,AM,37,96,3,,0.01,731,1753
2/9/2017,8:00:00,AM,37,93,3,,0.01,731,1753
2/9/2017,8:05:00,AM,37,93,9,,0.01,731,1753
2/9/2017,8:13:00,AM,36,97,7,,0.01,731,1753
2/9/2017,8:51:00,AM,36,93,6,,0.01,731,1753
2/9/2017,9:15:00,AM,36,97,5,,0.01,731,1753
2/9/2017,9:28:00,AM,37,96,0,,0.01,731,1753
2/9/2017,9:51:00,AM,37,96,0,,0.01,731,1753
2/9/2017,10:51:00,AM,36,97,6,,0,731,1753
2/9/2017,11:51:00,AM,38,100,6,,0,731,1753
2/9/2017,12:51:00,PM,39,96,5,,0,731,1753
2/9/2017,1:51:00,PM,38,97,0,,0,731,1753
2/9/2017,2:51:00,PM,38,100,0,,0,731,1753
2/9/2017,3:18:00,PM,38,93,7,,,731,1753
2/9/2017,3:28:00,PM,38,97,8,,,731,1753
2/9/2017,3:51:00,PM,39,93,8,,0,731,1753
2/9/2017,4:51:00,PM,39,89,5,,T,731,1753
2/9/2017,5:51:00,PM,38,97,3,,T,730,1754
2/9/2017,6:51:00,PM,38,97,0,,0,730,1754
2/9/2017,7:51:00,PM,37,93,3,,0,730,1754
2/9/2017,8:01:00,PM,37,93,3,,,730,1754
2/9/2017,8:51:00,PM,38,93,7,,0,730,1754
2/9/2017,9:51:00,PM,39,89,5,,T,730,1754
2/9/2017,10:51:00,PM,49,71,10,,0.01,730,1754
2/9/2017,11:51:00,PM,51,64,6,,T,730,1754
2/9/2017,11:59:00,PM,,,,,,730,1754
2/10/2017,12:51:00,AM,50,71,3,,0.02,730,1754
2/10/2017,1:51:00,AM,46,79,6,,0.02,730,1754
2/10/2017,2:51:00,AM,44,85,7,,0.04,730,1754
2/10/2017,3:51:00,AM,44,89,8,,0.01,730,1754
2/10/2017,4:51:00,AM,39,93,6,,0.01,730,1754
2/10/2017,5:51:00,AM,39,93,5,,0.03,730,1754
2/10/2017,6:51:00,AM,40,97,6,,0.01,730,1754
2/10/2017,7:51:00,AM,37,93,10,,0.01,730,1754
2/10/2017,7:56:00,AM,37,93,9,,T,730,1754
2/10/2017,8:06:00,AM,38,97,10,,T,730,1754
2/10/2017,8:11:00,AM,39,93,9,,0.01,730,1754
2/10/2017,8:51:00,AM,42,92,3,,0.02,730,1754
2/10/2017,9:36:00,AM,39,93,10,,0.01,730,1754
2/10/2017,9:51:00,AM,39,93,15,,0.05,730,1754
2/10/2017,10:51:00,AM,39,93,7,,0.09,730,1754
2/10/2017,11:00:00,AM,39,93,8,,0.01,730,1754
2/10/2017,11:31:00,AM,38,93,7,,0.06,730,1754
2/10/2017,11:51:00,AM,38,93,5,,0.08,730,1754
2/10/2017,12:05:00,PM,37,93,8,,0.02,730,1754
2/10/2017,12:27:00,PM,38,97,6,,0.06,730,1754
2/10/2017,12:44:00,PM,38,97,6,,0.09,730,1754
2/10/2017,12:51:00,PM,38,97,6,,0.12,730,1754
2/10/2017,1:07:00,PM,39,93,7,,0.03,730,1754
2/10/2017,1:51:00,PM,38,97,7,,0.09,730,1754
2/10/2017,2:51:00,PM,37,93,7,,0.1,730,1754
2/10/2017,3:33:00,PM,38,89,6,,0.05,730,1754
2/10/2017,3:51:00,PM,38,93,7,,0.04,730,1754
2/10/2017,4:41:00,PM,37,93,0,,0.03,730,1754
2/10/2017,4:51:00,PM,37,93,0,,0.02,730,1754
2/10/2017,5:51:00,PM,37,93,0,,0.02,729,1756
2/10/2017,6:30:00,PM,36,93,0,,0.02,729,1756
2/10/2017,6:36:00,PM,35,96,0,,0.02,729,1756
2/10/2017,6:47:00,PM,36,93,5,,,729,1756
2/10/2017,6:48:00,PM,36,93,5,,0.03,729,1756
2/10/2017,7:11:00,PM,35,96,3,,0.02,729,1756
2/10/2017,7:28:00,PM,36,93,3,,0.04,729,1756
2/10/2017,7:51:00,PM,36,93,6,,0.05,729,1756
2/10/2017,7:57:00,PM,36,93,5,,0.01,729,1756
2/10/2017,8:24:00,PM,36,93,8,,0.01,729,1756
2/10/2017,8:51:00,PM,35,96,7,,0.02,729,1756
2/10/2017,9:51:00,PM,36,89,6,,0.03,729,1756
2/10/2017,10:51:00,PM,36,93,6,,0.03,729,1756
2/10/2017,11:15:00,PM,36,93,0,,0.02,729,1756
2/10/2017,11:31:00,PM,36,93,3,,0.02,729,1756
2/10/2017,11:51:00,PM,36,89,7,,0.02,729,1756
2/10/2017,11:59:00,PM,,,,,,729,1756
2/11/2017,12:31:00,AM,36,93,9,,0.02,729,1756
2/11/2017,12:51:00,AM,36,93,9,,0.01,729,1756
2/11/2017,1:06:00,AM,36,89,14,,0.01,729,1756
2/11/2017,1:51:00,AM,35,93,13,,0.01,729,1756
2/11/2017,2:27:00,AM,36,89,7,,,729,1756
2/11/2017,2:51:00,AM,37,89,6,,0,729,1756
2/11/2017,3:51:00,AM,36,89,7,,0,729,1756
2/11/2017,4:51:00,AM,35,93,5,,0,729,1756
2/11/2017,5:51:00,AM,35,93,3,,0,729,1756
2/11/2017,6:51:00,AM,35,93,0,,0,729,1756
2/11/2017,7:51:00,AM,34,92,3,,0,729,1756
2/11/2017,8:51:00,AM,36,93,0,,0,729,1756
2/11/2017,9:51:00,AM,38,89,0,,0,729,1756
2/11/2017,10:51:00,AM,38,89,3,,0,729,1756
2/11/2017,11:51:00,AM,41,76,7,,0,729,1756
2/11/2017,12:51:00,PM,41,62,9,,0,729,1756
2/11/2017,1:51:00,PM,42,51,8,,0,729,1756
2/11/2017,2:51:00,PM,41,57,14,,0,729,1756
2/11/2017,3:51:00,PM,40,58,15,,0,729,1756
2/11/2017,4:51:00,PM,39,62,11,,0,729,1756
2/11/2017,5:51:00,PM,35,70,8,,0,727,1757
2/11/2017,6:51:00,PM,32,75,9,,0,727,1757
2/11/2017,7:51:00,PM,32,75,5,,0,727,1757
2/11/2017,8:51:00,PM,33,66,0,,0,727,1757
2/11/2017,9:51:00,PM,30,75,0,,0,727,1757
2/11/2017,10:51:00,PM,28,78,6,,0,727,1757
2/11/2017,11:51:00,PM,29,75,0,,0,727,1757
2/11/2017,11:59:00,PM,,,,,,727,1757
2/12/2017,12:51:00,AM,28,78,0,,0,727,1757
2/12/2017,1:51:00,AM,27,81,3,,0,727,1757
2/12/2017,2:51:00,AM,27,78,6,,0,727,1757
2/12/2017,3:51:00,AM,24,81,0,,0,727,1757
2/12/2017,4:51:00,AM,22,85,0,,0,727,1757
2/12/2017,5:51:00,AM,22,85,5,,0,727,1757
2/12/2017,6:51:00,AM,23,85,3,,0,727,1757
2/12/2017,7:51:00,AM,21,85,0,,0,727,1757
2/12/2017,8:51:00,AM,24,81,3,,0,727,1757
2/12/2017,9:51:00,AM,27,75,0,,0,727,1757
2/12/2017,10:51:00,AM,29,69,5,,0,727,1757
2/12/2017,11:51:00,AM,31,67,8,,0,727,1757
2/12/2017,12:51:00,PM,31,67,9,,0,727,1757
2/12/2017,1:51:00,PM,32,64,6,,0,727,1757
2/12/2017,2:51:00,PM,33,64,7,,0,727,1757
2/12/2017,3:51:00,PM,34,59,6,,0,727,1757
2/12/2017,4:51:00,PM,34,59,3,,0,727,1757
2/12/2017,5:51:00,PM,32,66,3,,0,726,1758
2/12/2017,6:51:00,PM,30,72,0,,0,726,1758
2/12/2017,7:51:00,PM,29,78,0,,0,726,1758
2/12/2017,8:51:00,PM,26,81,0,,0,726,1758
2/12/2017,9:51:00,PM,26,78,0,,0,726,1758
2/12/2017,10:51:00,PM,24,81,0,,0,726,1758
2/12/2017,11:51:00,PM,23,85,0,,0,726,1758
2/12/2017,11:59:00,PM,,,,,,726,1758
2/13/2017,12:51:00,AM,23,81,0,,0,726,1758
2/13/2017,1:51:00,AM,22,82,0,,0,726,1758
2/13/2017,2:51:00,AM,21,85,5,,0,726,1758
2/13/2017,3:51:00,AM,20,89,3,,0,726,1758
2/13/2017,4:51:00,AM,20,85,0,,0,726,1758
2/13/2017,5:51:00,AM,22,85,3,,0,726,1758
2/13/2017,6:51:00,AM,21,81,7,,0,726,1758
2/13/2017,7:51:00,AM,21,88,0,,0,726,1758
2/13/2017,8:51:00,AM,22,89,0,,0,726,1758
2/13/2017,9:51:00,AM,27,81,3,,0,726,1758
2/13/2017,10:51:00,AM,28,69,0,,0,726,1758
2/13/2017,11:51:00,AM,29,69,5,,0,726,1758
2/13/2017,12:51:00,PM,31,67,3,,0,726,1758
2/13/2017,1:51:00,PM,32,64,6,,0,726,1758
2/13/2017,2:51:00,PM,33,61,5,,0,726,1758
2/13/2017,3:51:00,PM,33,61,5,,0,726,1758
2/13/2017,4:51:00,PM,34,59,3,,0,726,1758
2/13/2017,5:51:00,PM,32,64,0,,0,725,1759
2/13/2017,6:51:00,PM,32,64,0,,0,725,1759
2/13/2017,7:51:00,PM,30,72,0,,0,725,1759
2/13/2017,8:51:00,PM,29,75,0,,0,725,1759
2/13/2017,9:51:00,PM,25,81,0,,0,725,1759
2/13/2017,10:51:00,PM,26,78,0,,0,725,1759
2/13/2017,11:51:00,PM,24,84,6,,0,725,1759
2/13/2017,11:59:00,PM,,,,,,725,1759
2/14/2017,12:51:00,AM,25,88,0,,0,725,1759
2/14/2017,1:51:00,AM,24,81,0,,0,725,1759
2/14/2017,2:51:00,AM,22,85,0,,0,725,1759
2/14/2017,3:51:00,AM,24,81,0,,0,725,1759
2/14/2017,4:30:00,AM,21,81,0,,,725,1759
2/14/2017,4:51:00,AM,21,85,0,,0,725,1759
2/14/2017,5:51:00,AM,23,85,3,,0,725,1759
2/14/2017,6:51:00,AM,22,82,3,,0,725,1759
2/14/2017,7:51:00,AM,21,81,0,,0,725,1759
2/14/2017,8:08:00,AM,20,89,3,,,725,1759
2/14/2017,8:11:00,AM,21,88,5,,,725,1759
2/14/2017,8:13:00,AM,21,88,5,,,725,1759
2/14/2017,8:45:00,AM,22,92,3,,,725,1759
2/14/2017,8:51:00,AM,22,92,0,,0,725,1759
2/14/2017,9:01:00,AM,22,92,0,,,725,1759
2/14/2017,9:16:00,AM,23,88,0,,,725,1759
2/14/2017,9:22:00,AM,24,88,0,,,725,1759
2/14/2017,9:27:00,AM,24,88,0,,,725,1759
2/14/2017,9:51:00,AM,25,88,0,,0,725,1759
2/14/2017,10:51:00,AM,29,78,3,,0,725,1759
2/14/2017,11:51:00,AM,30,79,6,,0,725,1759
2/14/2017,12:51:00,PM,33,70,5,,0,725,1759
2/14/2017,1:51:00,PM,34,59,6,,0,725,1759
2/14/2017,2:51:00,PM,35,61,3,,0,725,1759
2/14/2017,3:51:00,PM,37,59,3,,0,725,1759
2/14/2017,4:51:00,PM,36,59,5,,0,725,1759
2/14/2017,5:51:00,PM,34,67,0,,0,723,1801
2/14/2017,6:51:00,PM,32,73,0,,0,723,1801
2/14/2017,7:51:00,PM,29,78,0,,0,723,1801
2/14/2017,8:51:00,PM,28,78,0,,0,723,1801
2/14/2017,9:51:00,PM,29,82,5,,0,723,1801
2/14/2017,10:51:00,PM,28,81,0,,0,723,1801
2/14/2017,11:51:00,PM,27,81,5,,0,723,1801
2/14/2017,11:59:00,PM,,,,,,723,1801
2/15/2017,12:51:00,AM,24,84,0,,0,723,1801
2/15/2017,1:51:00,AM,25,81,0,,0,723,1801
2/15/2017,2:51:00,AM,25,88,7,,0,723,1801
2/15/2017,3:51:00,AM,23,88,3,,0,723,1801
2/15/2017,4:51:00,AM,22,89,5,,0,723,1801
2/15/2017,5:34:00,AM,23,88,3,,,723,1801
2/15/2017,5:51:00,AM,23,88,0,,0,723,1801
2/15/2017,6:51:00,AM,22,85,0,,0,723,1801
2/15/2017,7:12:00,AM,22,85,3,,,723,1801
2/15/2017,7:14:00,AM,22,85,3,,,723,1801
2/15/2017,7:49:00,AM,23,86,3,,,723,1801
2/15/2017,7:51:00,AM,22,92,0,,0,723,1801
2/15/2017,8:32:00,AM,25,92,0,,,723,1801
2/15/2017,8:51:00,AM,25,85,3,,0,723,1801
2/15/2017,8:56:00,AM,25,88,3,,,723,1801
2/15/2017,9:10:00,AM,25,88,3,,,723,1801
2/15/2017,9:15:00,AM,25,88,3,,,723,1801
2/15/2017,9:24:00,AM,25,88,0,,,723,1801
2/15/2017,9:36:00,AM,26,84,0,,,723,1801
2/15/2017,9:51:00,AM,27,89,0,,0,723,1801
2/15/2017,10:51:00,AM,30,75,5,,0,723,1801
2/15/2017,11:51:00,AM,32,73,6,,0,723,1801
2/15/2017,12:51:00,PM,35,70,7,,0,723,1801
2/15/2017,1:51:00,PM,37,62,3,,0,723,1801
2/15/2017,2:51:00,PM,40,55,5,,0,723,1801
2/15/2017,3:51:00,PM,41,55,3,,0,723,1801
2/15/2017,4:51:00,PM,39,60,0,,0,723,1801
2/15/2017,5:51:00,PM,38,65,6,,0,722,1802
2/15/2017,6:51:00,PM,35,70,0,,0,722,1802
2/15/2017,7:51:00,PM,30,79,6,,0,722,1802
2/15/2017,8:51:00,PM,30,82,5,,0,722,1802
2/15/2017,9:51:00,PM,29,82,6,,0,722,1802
2/15/2017,10:51:00,PM,27,85,0,,0,722,1802
2/15/2017,11:51:00,PM,28,81,3,,0,722,1802
2/15/2017,11:59:00,PM,,,,,,722,1802
2/16/2017,12:51:00,AM,26,84,0,,0,722,1802
2/16/2017,1:24:00,AM,27,81,0,,,722,1802
2/16/2017,1:51:00,AM,27,81,3,,0,722,1802
2/16/2017,2:51:00,AM,24,84,5,,0,722,1802
2/16/2017,3:26:00,AM,23,88,3,,,722,1802
2/16/2017,3:51:00,AM,23,85,0,,0,722,1802
2/16/2017,3:57:00,AM,23,88,0,,,722,1802
2/16/2017,4:08:00,AM,23,88,0,,,722,1802
2/16/2017,4:18:00,AM,24,88,5,,,722,1802
2/16/2017,4:24:00,AM,25,88,3,,,722,1802
2/16/2017,4:42:00,AM,24,88,5,,,722,1802
2/16/2017,4:49:00,AM,25,86,0,,,722,1802
2/16/2017,4:51:00,AM,24,88,0,,0,722,1802
2/16/2017,5:12:00,AM,23,85,0,,,722,1802
2/16/2017,5:25:00,AM,23,88,3,,,722,1802
2/16/2017,5:51:00,AM,23,88,6,,0,722,1802
2/16/2017,6:51:00,AM,25,88,3,,0,722,1802
2/16/2017,7:30:00,AM,24,84,0,,,722,1802
2/16/2017,7:38:00,AM,24,84,3,,,722,1802
2/16/2017,7:49:00,AM,23,86,0,,,722,1802
2/16/2017,7:51:00,AM,23,88,3,,0,722,1802
2/16/2017,8:51:00,AM,27,85,3,,0,722,1802
2/16/2017,9:51:00,AM,32,82,0,,0,722,1802
2/16/2017,10:51:00,AM,32,82,0,,0,722,1802
2/16/2017,11:51:00,AM,34,75,0,,0,722,1802
2/16/2017,12:51:00,PM,36,70,3,,0,722,1802
2/16/2017,1:51:00,PM,37,70,6,,0,722,1802
2/16/2017,2:51:00,PM,42,62,0,,0,722,1802
2/16/2017,3:51:00,PM,40,68,0,,0,722,1802
2/16/2017,4:51:00,PM,39,73,6,,0,722,1802
2/16/2017,5:51:00,PM,39,73,21,28,0,721,1803
2/16/2017,6:05:00,PM,38,73,5,,,721,1803
2/16/2017,6:51:00,PM,40,68,5,,0,721,1803
2/16/2017,7:51:00,PM,38,76,3,,0,721,1803
2/16/2017,8:51:00,PM,36,82,9,,0,721,1803
2/16/2017,9:51:00,PM,37,73,5,,0,721,1803
2/16/2017,10:51:00,PM,35,82,7,,0,721,1803
2/16/2017,11:51:00,PM,35,78,0,,0,721,1803
2/16/2017,11:59:00,PM,,,,,,721,1803
2/17/2017,12:51:00,AM,34,79,0,,0,721,1803
2/17/2017,1:51:00,AM,32,82,0,,0,721,1803
2/17/2017,2:51:00,AM,32,82,0,,0,721,1803
2/17/2017,3:51:00,AM,30,85,6,,0,721,1803
2/17/2017,4:51:00,AM,29,85,3,,0,721,1803
2/17/2017,5:51:00,AM,26,88,6,,0,721,1803
2/17/2017,6:51:00,AM,27,89,3,,0,721,1803
2/17/2017,7:51:00,AM,27,85,0,,0,721,1803
2/17/2017,8:51:00,AM,31,82,0,,0,721,1803
2/17/2017,9:51:00,AM,35,82,3,,0,721,1803
2/17/2017,10:51:00,AM,38,73,3,,0,721,1803
2/17/2017,11:51:00,AM,38,73,7,,0,721,1803
2/17/2017,12:51:00,PM,38,73,5,,0,721,1803
2/17/2017,1:51:00,PM,40,63,3,,0,721,1803
2/17/2017,2:51:00,PM,39,70,6,,0,721,1803
2/17/2017,3:51:00,PM,40,68,0,,0,721,1803
2/17/2017,4:51:00,PM,39,70,0,,0,721,1803
2/17/2017,5:51:00,PM,39,76,0,,T,719,1804
2/17/2017,6:51:00,PM,37,82,0,,T,719,1804
2/17/2017,7:51:00,PM,36,89,0,,0.02s,719,1804
2/17/2017,8:07:00,PM,36,86,3,,0.02,719,1804
2/17/2017,8:49:00,PM,36,87,0,,,719,1804
2/17/2017,8:51:00,PM,36,86,0,,0.05,719,1804
2/17/2017,9:51:00,PM,35,89,8,,0.02,719,1804
2/17/2017,10:51:00,PM,35,89,7,,0.01,719,1804
2/17/2017,11:51:00,PM,36,86,10,,T,719,1804
2/17/2017,11:59:00,PM,,,,,,719,1804
2/18/2017,12:51:00,AM,36,93,5,,0,719,1804
2/18/2017,1:51:00,AM,37,89,6,,0,719,1804
2/18/2017,2:51:00,AM,38,89,6,,0,719,1804
2/18/2017,3:51:00,AM,37,89,5,,0,719,1804
2/18/2017,4:51:00,AM,36,93,0,,0,719,1804
2/18/2017,5:51:00,AM,36,93,0,,0,719,1804
