STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,REPORTTPYE,HOURLYSKYCONDITIONS,HOURLYVISIBILITY,HOURLYPRSENTWEATHERTYPE,HOURLYDRYBULBTEMPF,HOURLYDRYBULBTEMPC,HOURLYWETBULBTEMPF,HOURLYWETBULBTEMPC,HOURLYDewPointTempF,HOURLYDewPointTempC,HOURLYRelativeHumidity,HOURLYWindSpeed,HOURLYWindDirection,HOURLYWindGustSpeed,HOURLYStationPressure,HOURLYPressureTendency,HOURLYPressureChange,HOURLYSeaLevelPressure,HOURLYPrecip,HOURLYAltimeterSetting,DAILYMaximumDryBulbTemp,DAILYMinimumDryBulbTemp,DAILYAverageDryBulbTemp,DAILYDeptFromNormalAverageTemp,DAILYAverageRelativeHumidity,DAILYAverageDewPointTemp,DAILYAverageWetBulbTemp,DAILYHeatingDegreeDays,DAILYCoolingDegreeDays,DAILYSunrise,DAILYSunset,DAILYWeather,DAILYPrecip,DAILYSnowfall,DAILYSnowDepth,DAILYAverageStationPressure,DAILYAverageSeaLevelPressure,DAILYAverageWindSpeed,DAILYPeakWindSpeed,PeakWindDirection,DAILYSustainedWindSpeed,DAILYSustainedWindDirection,MonthlyMaximumTemp,MonthlyMinimumTemp,MonthlyMeanTemp,MonthlyAverageRH,MonthlyDewpointTemp,MonthlyWetBulbTemp,MonthlyAvgHeatingDegreeDays,MonthlyAvgCoolingDegreeDays,MonthlyStationPressure,MonthlySeaLevelPressure,MonthlyAverageWindSpeed,MonthlyTotalSnowfall,MonthlyDeptFromNormalMaximumTemp,MonthlyDeptFromNormalMinimumTemp,MonthlyDeptFromNormalAverageTemp,MonthlyDeptFromNormalPrecip,MonthlyTotalLiquidPrecip,MonthlyGreatestPrecip,MonthlyGreatestPrecipDate,MonthlyGreatestSnowfall,MonthlyGreatestSnowfallDate,MonthlyGreatestSnowDepth,MonthlyGreatestSnowDepthDate,MonthlyDaysWithGT90Temp,MonthlyDaysWithLT32Temp,MonthlyDaysWithGT32Temp,MonthlyDaysWithLT0Temp,MonthlyDaysWithGT001Precip,MonthlyDaysWithGT010Precip,MonthlyDaysWithGT1Snow,MonthlyMaxSeaLevelPressureValue,MonthlyMaxSeaLevelPressureDate,MonthlyMaxSeaLevelPressureTime,MonthlyMinSeaLevelPressureValue,MonthlyMinSeaLevelPressureDate,MonthlyMinSeaLevelPressureTime,MonthlyTotalHeatingDegreeDays,MonthlyTotalCoolingDegreeDays,MonthlyDeptFromNormalHeatingDD,MonthlyDeptFromNormalCoolingDD,MonthlyTotalSeasonToDateHeatingDD,MonthlyTotalSeasonToDateCoolingDD
WBAN:14768,ROCHESTER GREATER INTERNATIONAL NY US,164.3,43.1167,-77.6767,2016-09-02 13:00,FM-12,26,,,71,21.7,63,17.2,56,13.3,59,9,010,,29.60,,0.00,30.23,,,,,,,,,,,,0537,1843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14768,ROCHESTER GREATER INTERNATIONAL NY US,164.3,43.1167,-77.6767,2016-09-02 13:54,FM-15,SCT:04 34,10.00,,72,22.2,64,17.6,56,13.3,57,11,020,,29.62,,,30.23,0.00,30.22,,,,,,,,,,0537,1843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14768,ROCHESTER GREATER INTERNATIONAL NY US,164.3,43.1167,-77.6767,2016-09-02 14:54,FM-15,SCT:04 39,10.00,,70,21.1,62,16.6,54,12.2,57,8,020,,29.63,,,30.23,0.00,30.23,,,,,,,,,,0537,1843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14768,ROCHESTER GREATER INTERNATIONAL NY US,164.3,43.1167,-77.6767,2016-09-02 15:54,FM-15,FEW:02 38,10.00,,71,21.7,62,16.6,51,10.6,49,8,010,,29.62,8,,30.22,0.00,30.22,,,,,,,,,,0537,1843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14768,ROCHESTER GREATER INTERNATIONAL NY US,164.3,43.1167,-77.6767,2016-09-02 16:54,FM-15,FEW:02 30 FEW:02 180,10.00,,71,21.7,61,16.4,48,8.9,44,3,VRB,,29.61,,,30.22,0.00,30.21,,,,,,,,,,0537,1843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14768,ROCHESTER GREATER INTERNATIONAL NY US,164.3,43.1167,-77.6767,2016-09-02 17:54,FM-15,FEW:02 30 FEW:02 180,10.00,,69,20.6,60,15.7,50,10.0,51,8,020,,29.61,,,30.22,0.00,30.21,,,,,,,,,,0537,1843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14768,ROCHESTER GREATER INTERNATIONAL NY US,164.3,43.1167,-77.6767,2016-09-02 18:54,FM-15,FEW:02 180,10.00,,65,18.3,58,14.3,51,10.6,61,7,060,,29.61,5,,30.22,0.00,30.21,,,,,,,,,,0537,1843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14768,ROCHESTER GREATER INTERNATIONAL NY US,164.3,43.1167,-77.6767,2016-09-02 19:00,FM-12,,,,65,18.3,58,14.3,51,10.6,61,7,060,,29.58,5,+0.01,30.22,,,,,,,,,,,,0538,1841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14768,ROCHESTER GREATER INTERNATIONAL NY US,164.3,43.1167,-77.6767,2016-09-02 19:54,FM-15,CLR:00,10.00,,63,17.2,57,14.1,53,11.7,70,6,060,,29.62,,,30.23,0.00,30.22,,,,,,,,,,0538,1841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14768,ROCHESTER GREATER INTERNATIONAL NY US,164.3,43.1167,-77.6767,2016-09-02 20:54,FM-15,CLR:00,10.00,,60,15.6,56,13.6,54,12.2,80,0,000,,29.63,,,30.24,0.00,30.23,,,,,,,,,,0538,1841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14768,ROCHESTER GREATER INTERNATIONAL NY US,164.3,43.1167,-77.6767,2016-09-02 21:54,FM-15,CLR:00,10.00,,58,14.4,56,13.1,54,12.2,87,0,000,,29.64,1,,30.25,0.00,30.24,,,,,,,,,,0538,1841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14768,ROCHESTER GREATER INTERNATIONAL NY US,164.3,43.1167,-77.6767,2016-09-02 22:54,FM-15,CLR:00,10.00,,56,13.3,54,12.3,53,11.7,90,3,220,,29.64,,,30.25,0.00,30.24,,,,,,,,,,0538,1841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14768,ROCHESTER GREATER INTERNATIONAL NY US,164.3,43.1167,-77.6767,2016-09-02 23:54,FM-15,CLR:00,10.00,,55,12.8,53,11.8,52,11.1,90,0,000,,29.64,,,30.25,0.00,30.24,73,55,64,-2.4,,,,1,0,0538,1841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14768,ROCHESTER GREATER INTERNATIONAL NY US,164.3,43.1167,-77.6767,2016-09-02 23:59,SOD,,,,,,,,,,,,,,,,,,,,73,55,64,-2.4,69,54,59,1,0,0538,1841,,T,0.0,0,29.59,30.21,7.4,20,030,17,030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14768,ROCHESTER GREATER INTERNATIONAL NY US,164.3,43.1167,-77.6767,2016-09-03 00:54,FM-15,CLR:00,10.00,,54,12.2,53,11.5,52,11.1,93,3,240,,29.64,5,,30.25,0.00,30.24,,,,,,,,,,0538,1841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14768,ROCHESTER GREATER INTERNATIONAL NY US,164.3,43.1167,-77.6767,2016-09-03 01:00,FM-12,,,,54,12.2,53,11.5,52,11.1,93,3,240,,29.61,5,+0.00,30.25,,,67,53,60,-6.2,,,,5,0,0538,1841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14768,ROCHESTER GREATER INTERNATIONAL NY US,164.3,43.1167,-77.6767,2016-09-03 01:54,FM-15,CLR:00,10.00,,52,11.1,51,10.4,50,10.0,93,5,240,,29.65,,,30.26,0.00,30.25,,,,,,,,,,0538,1841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14768,ROCHESTER GREATER INTERNATIONAL NY US,164.3,43.1167,-77.6767,2016-09-03 02:54,FM-15,CLR:00,10.00,,52,11.1,51,10.4,50,10.0,93,3,250,,29.65,,,30.26,0.00,30.25,,,,,,,,,,0538,1841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14768,ROCHESTER GREATER INTERNATIONAL NY US,164.3,43.1167,-77.6767,2016-09-03 03:00,SHEF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0538,1841,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14768,ROCHESTER GREATER INTERNATIONAL NY US,164.3,43.1167,-77.6767,2016-09-03 03:54,FM-15,SCT:04 37,10.00,,51,10.6,50,9.9,49,9.4,92,5,240,,29.65,1,,30.27,0.00,30.25,,,,,,,,,,0538,1841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14768,ROCHESTER GREATER INTERNATIONAL NY US,164.3,43.1167,-77.6767,2016-09-03 04:54,FM-15,OVC:08 33,10.00,,53,11.7,52,11.0,51,10.6,93,0,000,,29.66,,,30.27,0.00,30.26,,,,,,,,,,0538,1841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14768,ROCHESTER GREATER INTERNATIONAL NY US,164.3,43.1167,-77.6767,2016-09-03 05:54,FM-15,OVC:08 39,10.00,,54,12.2,53,11.5,52,11.1,93,3,220,,29.67,,,30.28,0.00,30.27,,,,,,,,,,0538,1841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14768,ROCHESTER GREATER INTERNATIONAL NY US,164.3,43.1167,-77.6767,2016-09-03 06:54,FM-15,FEW:02 39,10.00,,56,13.3,54,12.0,52,11.1,87,3,240,,29.67,1,,30.28,0.00,30.27,,,,,,,,,,0538,1841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14768,ROCHESTER GREATER INTERNATIONAL NY US,164.3,43.1167,-77.6767,2016-09-03 07:00,FM-12,41,,,56,13.3,54,12.0,52,11.1,87,3,240,,29.64,1,-0.01,30.28,,,73,51,62,-4.2,,,,3,0,0538,1841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14768,ROCHESTER GREATER INTERNATIONAL NY US,164.3,43.1167,-77.6767,2016-09-03 07:54,FM-15,FEW:02 40,10.00,,59,15.0,56,13.3,54,12.2,83,5,240,,29.67,,,30.29,0.00,30.27,,,,,,,,,,0538,1841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14768,ROCHESTER GREATER INTERNATIONAL NY US,164.3,43.1167,-77.6767,2016-09-03 08:54,FM-15,FEW:02 40 FEW:02 250,10.00,,64,17.8,58,14.6,54,12.2,70,0,000,,29.68,,,30.29,0.00,30.28,,,,,,,,,,0538,1841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14768,ROCHESTER GREATER INTERNATIONAL NY US,164.3,43.1167,-77.6767,2016-09-03 09:54,FM-15,FEW:02 40 FEW:02 250,10.00,,68,20.0,60,15.7,53,11.7,59,3,VRB,,29.68,1,,30.29,0.00,30.28,,,,,,,,,,0538,1841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14768,ROCHESTER GREATER INTERNATIONAL NY US,164.3,43.1167,-77.6767,2016-09-03 10:54,FM-15,FEW:02 40 FEW:02 250,10.00,,71,21.7,62,16.8,53,11.7,53,3,010,,29.67,,,30.28,0.00,30.27,,,,,,,,,,0538,1841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14768,ROCHESTER GREATER INTERNATIONAL NY US,164.3,43.1167,-77.6767,2016-09-03 11:54,FM-15,FEW:02 40,10.00,,72,22.2,63,17.3,54,12.2,53,3,VRB,,29.66,,,30.27,0.00,30.26,,,,,,,,,,0538,1841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14768,ROCHESTER GREATER INTERNATIONAL NY US,164.3,43.1167,-77.6767,2016-09-03 12:54,FM-15,FEW:02 41,10.00,,73,22.8,64,17.8,55,12.8,53,7,040,,29.65,8,,30.26,0.00,30.25,,,,,,,,,,0538,1841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14768,ROCHESTER GREATER INTERNATIONAL NY US,164.3,43.1167,-77.6767,2016-09-03 13:00,FM-12,41,,,73,22.8,64,17.8,55,12.8,53,7,040,,29.62,8,+0.03,30.26,,,,,,,,,,,,0538,1841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14768,ROCHESTER GREATER INTERNATIONAL NY US,164.3,43.1167,-77.6767,2016-09-03 13:54,FM-15,FEW:02 40,10.00,,73,22.8,64,17.9,56,13.3,55,6,050,,29.64,,,30.25,0.00,30.24,,,,,,,,,,0538,1841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14768,ROCHESTER GREATER INTERNATIONAL NY US,164.3,43.1167,-77.6767,2016-09-03 14:54,FM-15,FEW:02 40,10.00,,72,22.2,63,17.4,55,12.8,55,8,060,,29.63,,,30.24,0.00,30.23,,,,,,,,,,0538,1841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14768,ROCHESTER GREATER INTERNATIONAL NY US,164.3,43.1167,-77.6767,2016-09-03 15:54,FM-15,FEW:02 40,10.00,,71,21.7,62,16.9,54,12.2,55,10,040,,29.62,8,,30.23,0.00,30.22,,,,,,,,,,0538,1841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14768,ROCHESTER GREATER INTERNATIONAL NY US,164.3,43.1167,-77.6767,2016-09-03 16:54,FM-15,CLR:00,10.00,,70,21.1,61,16.0,49,9.4,47,9,040,,29.62,,,30.23,0.00,30.22,,,,,,,,,,0538,1841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14768,ROCHESTER GREATER INTERNATIONAL NY US,164.3,43.1167,-77.6767,2016-09-03 17:54,FM-15,CLR:00,10.00,,69,20.6,60,15.6,49,9.4,49,8,040,,29.61,,,30.22,0.00,30.21,,,,,,,,,,0538,1841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14768,ROCHESTER GREATER INTERNATIONAL NY US,164.3,43.1167,-77.6767,2016-09-03 18:54,FM-15,CLR:00,10.00,,66,18.9,58,14.5,50,10.0,56,5,060,,29.61,7,,30.22,0.00,30.21,,,,,,,,,,0538,1841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14768,ROCHESTER GREATER INTERNATIONAL NY US,164.3,43.1167,-77.6767,2016-09-03 19:00,FM-12,,,,66,18.9,58,14.5,50,10.0,56,5,060,,29.58,7,+0.01,30.22,,,,,,,,,,,,0539,1839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14768,ROCHESTER GREATER INTERNATIONAL NY US,164.3,43.1167,-77.6767,2016-09-03 19:54,FM-15,CLR:00,10.00,,60,15.6,56,13.3,53,11.7,78,0,000,,29.62,,,30.23,0.00,30.22,,,,,,,,,,0539,1839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14768,ROCHESTER GREATER INTERNATIONAL NY US,164.3,43.1167,-77.6767,2016-09-03 20:54,FM-15,CLR:00,10.00,,59,15.0,55,13.0,53,11.7,81,0,000,,29.63,,,30.24,0.00,30.23,,,,,,,,,,0539,1839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14768,ROCHESTER GREATER INTERNATIONAL NY US,164.3,43.1167,-77.6767,2016-09-03 21:54,FM-15,CLR:00,10.00,,55,12.8,53,11.8,52,11.1,90,3,240,,29.63,1,,30.25,0.00,30.23,,,,,,,,,,0539,1839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14768,ROCHESTER GREATER INTERNATIONAL NY US,164.3,43.1167,-77.6767,2016-09-03 22:54,FM-15,CLR:00,10.00,,53,11.7,52,11.0,51,10.6,93,3,230,,29.64,,,30.25,0.00,30.24,,,,,,,,,,0539,1839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14768,ROCHESTER GREATER INTERNATIONAL NY US,164.3,43.1167,-77.6767,2016-09-03 23:54,FM-15,CLR:00,10.00,,52,11.1,51,10.8,51,10.6,97,3,230,,29.65,,,30.26,0.00,30.25,74,51,62,-4.2,,,,3,0,0539,1839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14768,ROCHESTER GREATER INTERNATIONAL NY US,164.3,43.1167,-77.6767,2016-09-03 23:59,SOD,,,,,,,,,,,,,,,,,,,,74,51,62,-4.2,73,52,56,3,0,0539,1839,,0.00,0.0,0,29.64,30.26,4.2,18,050,14,040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14768,ROCHESTER GREATER INTERNATIONAL NY US,164.3,43.1167,-77.6767,2016-09-04 00:54,FM-15,CLR:00,10.00,,52,11.1,51,10.4,50,10.0,93,0,000,,29.65,1,,30.25,0.00,30.25,,,,,,,,,,0539,1839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14768,ROCHESTER GREATER INTERNATIONAL NY US,164.3,43.1167,-77.6767,2016-09-04 01:00,FM-12,,,,52,11.1,51,10.4,50,10.0,93,0,000,,29.62,1,-0.01,30.25,,,66,51,58,-7.9,,,,7,0,0539,1839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14768,ROCHESTER GREATER INTERNATIONAL NY US,164.3,43.1167,-77.6767,2016-09-04 01:54,FM-15,CLR:00,10.00,,51,10.6,50,9.9,49,9.4,92,5,240,,29.65,,,30.26,0.00,30.25,,,,,,,,,,0539,1839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14768,ROCHESTER GREATER INTERNATIONAL NY US,164.3,43.1167,-77.6767,2016-09-04 02:54,FM-15,CLR:00,10.00,,50,10.0,49,9.4,48,8.9,93,5,240,,29.65,,,30.26,0.00,30.25,,,,,,,,,,0539,1839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14768,ROCHESTER GREATER INTERNATIONAL NY US,164.3,43.1167,-77.6767,2016-09-04 03:00,SHEF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0539,1839,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14768,ROCHESTER GREATER INTERNATIONAL NY US,164.3,43.1167,-77.6767,2016-09-04 03:54,FM-15,CLR:00,10.00,,50,10.0,49,9.4,48,8.9,93,0,000,,29.66,3,,30.27,0.00,30.26,,,,,,,,,,0539,1839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14768,ROCHESTER GREATER INTERNATIONAL NY US,164.3,43.1167,-77.6767,2016-09-04 04:54,FM-15,CLR:00,10.00,,50,10.0,49,9.4,48,8.9,93,0,000,,29.67,,,30.28,0.00,30.27,,,,,,,,,,0539,1839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14768,ROCHESTER GREATER INTERNATIONAL NY US,164.3,43.1167,-77.6767,2016-09-04 05:54,FM-15,FEW:02 200,10.00,,49,9.4,48,9.1,48,8.9,97,0,000,,29.68,,,30.30,0.00,30.28,,,,,,,,,,0539,1839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14768,ROCHESTER GREATER INTERNATIONAL NY US,164.3,43.1167,-77.6767,2016-09-04 06:54,FM-15,FEW:02 250,10.00,,53,11.7,51,10.7,50,10.0,89,3,240,,29.69,1,,30.30,0.00,30.29,,,,,,,,,,0539,1839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14768,ROCHESTER GREATER INTERNATIONAL NY US,164.3,43.1167,-77.6767,2016-09-04 07:00,FM-12,,,,53,11.7,51,10.7,50,10.0,89,3,240,,29.66,1,-0.03,30.30,,,74,49,62,-3.9,,,,3,0,0539,1839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14768,ROCHESTER GREATER INTERNATIONAL NY US,164.3,43.1167,-77.6767,2016-09-04 07:54,FM-15,CLR:00,10.00,,58,14.4,56,13.1,54,12.2,87,6,230,,29.70,,,30.31,0.00,30.30,,,,,,,,,,0539,1839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14768,ROCHESTER GREATER INTERNATIONAL NY US,164.3,43.1167,-77.6767,2016-09-04 08:54,FM-15,CLR:00,10.00,,64,17.8,59,15.1,56,13.3,75,0,000,,29.70,,,30.31,0.00,30.30,,,,,,,,,,0539,1839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14768,ROCHESTER GREATER INTERNATIONAL NY US,164.3,43.1167,-77.6767,2016-09-04 09:54,FM-15,FEW:02 200,10.00,,70,21.1,63,17.3,58,14.4,66,5,140,,29.71,1,,30.32,0.00,30.31,,,,,,,,,,0539,1839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14768,ROCHESTER GREATER INTERNATIONAL NY US,164.3,43.1167,-77.6767,2016-09-04 10:54,FM-15,CLR:00,10.00,,74,23.3,65,18.4,57,13.9,56,5,250,,29.70,,,30.30,0.00,30.30,,,,,,,,,,0539,1839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14768,ROCHESTER GREATER INTERNATIONAL NY US,164.3,43.1167,-77.6767,2016-09-04 11:54,FM-15,CLR:00,10.00,,76,24.4,66,18.9,54,12.2,47,5,230,,29.69,,,30.29,0.00,30.29,,,,,,,,,,0539,1839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14768,ROCHESTER GREATER INTERNATIONAL NY US,164.3,43.1167,-77.6767,2016-09-04 12:54,FM-15,FEW:02 40,10.00,,78,25.6,68,19.8,53,11.7,42,5,010,,29.67,6,,30.28,0.00,30.27,,,,,,,,,,0539,1839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14768,ROCHESTER GREATER INTERNATIONAL NY US,164.3,43.1167,-77.6767,2016-09-04 13:00,FM-12,41,,,78,25.6,68,19.8,53,11.7,42,5,010,,29.64,6,+0.04,30.28,,,,,,,,,,,,0539,1839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14768,ROCHESTER GREATER INTERNATIONAL NY US,164.3,43.1167,-77.6767,2016-09-04 13:54,FM-15,CLR:00,10.00,,80,26.7,69,20.7,54,12.2,41,6,360,,29.66,,,30.27,0.00,30.26,,,,,,,,,,0539,1839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14768,ROCHESTER GREATER INTERNATIONAL NY US,164.3,43.1167,-77.6767,2016-09-04 14:54,FM-15,FEW:02 250,10.00,,78,25.6,69,20.4,61,16.1,56,10,050,,29.65,,,30.26,0.00,30.25,,,,,,,,,,0539,1839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14768,ROCHESTER GREATER INTERNATIONAL NY US,164.3,43.1167,-77.6767,2016-09-04 15:54,FM-15,FEW:02 250,10.00,,77,25.0,68,20.1,61,16.1,58,10,030,,29.65,6,,30.25,0.00,30.25,,,,,,,,,,0539,1839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
